sequence,client_time_iso,elapsed_ms,raw_angle_rad,raw_angle_deg,speech_detected,http_latency_ms,http_status,acoustic_state,acoustic_confidence,hypothesis_a_deg,hypothesis_b_deg,face_detected,face_count,face_center_x_norm,face_center_y_norm,face_eye_midpoint_x_norm,face_eye_midpoint_y_norm,camera_frame_width_px,camera_frame_height_px,face_heading_deg,face_confidence,face_score_raw,face_age_ms,fusion_state,confirmed_heading_deg,agreement_error_deg,reason_code
1749,2026-08-31T17:10:41.428+01:00,350948.39240000147,1.2566370964050293,72.00000200358254,True,16.75940000131959,200,CANDIDATE,0.7740385343749315,17.99999799641745,162.00000200358255,True,1,0.5217448264360428,0.42452273368835447,0.5216759443283081,0.4019121593899197,1280,720,2.791986240145178,0.9186562299728394,0.9186562299728394,416.6977999993833,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1750,2026-08-31T17:10:41.628+01:00,351152.2332000022,1.7802358865737915,102.00000283840859,True,18.862700002500787,200,CANDIDATE,0.7762551137877238,14.249997892064215,165.75000210793576,True,1,0.5221973776817321,0.4251964992947049,0.5215248584747314,0.40230144924587674,1280,720,2.8416053724302515,0.9176010489463806,0.9176010489463806,253.1371000004583,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1751,2026-08-31T17:10:41.833+01:00,351358.6245999977,1.2740904092788696,73.00000316977493,True,21.405999999842606,200,CANDIDATE,0.9555861637606675,14.937497626604426,165.06250237339555,True,1,0.5227159708738327,0.4246699386172824,0.5225563287734986,0.40176703135172526,1280,720,2.898460301027626,0.9195507764816284,0.9195507764816284,45.28259999642614,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1752,2026-08-31T17:10:42.028+01:00,351557.67670000205,1.2566370964050293,72.00000200358254,True,25.40009999938775,200,TRACKING_AXIS,0.9599057738790766,15.578122573283622,164.42187742671638,True,1,0.5227159708738327,0.4246699386172824,0.5225563287734986,0.40176703135172526,1280,720,2.898460301027626,0.9195507764816284,0.9195507764816284,244.3347000007634,CONFIRMED,15.578122573283622,12.679662272255996,ACOUSTIC_VISUAL_AGREEMENT
1753,2026-08-31T17:10:42.284+01:00,351805.93419999786,1.326450228691101,75.99999983816295,True,17.206999997142702,200,TRACKING_AXIS,0.9555861637606675,15.631442857918955,164.36855714208104,True,1,0.5222718000411988,0.42147500779893665,0.5216935634613037,0.4016827477349175,1280,720,2.8497648659708545,0.9172750115394592,0.9172750115394592,290.0843999959761,CONFIRMED,15.631442857918955,12.7816779919481,ACOUSTIC_VISUAL_AGREEMENT
1754,2026-08-31T17:10:42.511+01:00,352039.3591000029,1.239183783531189,71.00000083739013,True,24.20249999704538,200,TRACKING_AXIS,0.9551182182895323,15.735505335201537,164.26449466479846,True,1,0.5218946874141693,0.4211106671227349,0.5212815284729004,0.4016136169433594,1280,720,2.8084179337562603,0.9155272245407104,0.9155272245407104,217.75600000546547,CONFIRMED,15.735505335201537,12.927087401445277,ACOUSTIC_VISUAL_AGREEMENT
1755,2026-08-31T17:10:42.691+01:00,352212.1324000036,1.7802358865737915,102.00000283840859,True,16.150800001923926,200,TRACKING_AXIS,0.93803497111985,15.793013658000291,164.2069863419997,True,1,0.5218946874141693,0.4211106671227349,0.5212815284729004,0.4016136169433594,1280,720,2.8084179337562603,0.9155272245407104,0.9155272245407104,390.5293000061647,CONFIRMED,15.793013658000291,12.98459572424403,ACOUSTIC_VISUAL_AGREEMENT
1756,2026-08-31T17:10:42.828+01:00,352341.26809999725,1.7802358865737915,102.00000283840859,False,9.592399997927714,200,TRACKING_AXIS,0.93803497111985,15.818687145210674,164.18131285478933,True,1,0.5219848364591598,0.4221190240648058,0.5213815927505493,0.4016812218560113,1280,720,2.8183022155489255,0.9166158437728882,0.9166158437728882,80.59949999733362,CONFIRMED,15.818687145210674,13.000384929661749,ACOUSTIC_VISUAL_AGREEMENT
1757,2026-08-31T17:10:43.027+01:00,352540.11270000046,1.7802358865737915,102.00000283840859,False,8.655099998577498,200,TRACKING_AXIS,0.9460779115311654,15.87935310649533,164.12064689350467,True,1,0.5222297221422195,0.4219547642601861,0.5217228651046752,0.4009806315104167,1280,720,2.8451515576697375,0.916851282119751,0.916851282119751,71.36870000249473,CONFIRMED,15.87935310649533,13.034201548825592,ACOUSTIC_VISUAL_AGREEMENT
1758,2026-08-31T17:10:43.230+01:00,352744.6354999993,1.7802358865737915,102.00000283840859,False,11.34460000321269,200,TRACKING_AXIS,0.9422786095275619,15.922551880787978,164.07744811921202,True,1,0.5223081767559051,0.4225893709394667,0.5221857070922852,0.40059229532877605,1280,720,2.8537530818748564,0.9181037545204163,0.9181037545204163,82.21899999625748,CONFIRMED,15.922551880787978,13.068798798913122,ACOUSTIC_VISUAL_AGREEMENT
1759,2026-08-31T17:10:43.527+01:00,353044.1964999991,1.7802358865737915,102.00000283840859,False,13.420499999483582,200,TRACKING_AXIS,0.7720295555099784,15.484245334948781,164.5157546650512,True,1,0.5223081767559051,0.4225893709394667,0.5221857070922852,0.40059229532877605,1280,720,2.8537530818748564,0.9181037545204163,0.9181037545204163,381.7799999960698,CONFIRMED,15.484245334948781,12.630492253073925,ACOUSTIC_VISUAL_AGREEMENT
1760,2026-08-31T17:10:43.629+01:00,353147.2543999989,1.7802358865737915,102.00000283840859,False,14.500299999781419,200,TRACKING_AXIS,0.7720295555099784,14.755415642994478,165.24458435700552,True,1,0.522596588730812,0.4235341760847304,0.5220204353332519,0.3996232138739692,1280,720,2.885372580379908,0.9184551239013672,0.9184551239013672,105.65639999549603,CONFIRMED,14.755415642994478,11.87004306261457,ACOUSTIC_VISUAL_AGREEMENT
1761,2026-08-31T17:10:43.828+01:00,353341.32330000284,1.5707963705062866,90.00000250447816,True,9.674599998106714,200,TRACKING_AXIS,0.8464946529312631,13.512458527582197,166.48754147241777,True,1,0.5209129512310028,0.4137075636121962,0.5238004922866821,0.39600158267551,1280,720,2.7007659638860275,0.9180516004562378,0.9180516004562378,77.5017000050866,CONFIRMED,13.512458527582197,10.81169256369617,ACOUSTIC_VISUAL_AGREEMENT
1762,2026-08-31T17:10:44.028+01:00,353549.6626000022,1.5707963705062866,90.00000250447816,False,17.45179999852553,200,TRACKING_AXIS,0.7259544006456005,12.213356077804605,167.78664392219537,True,1,0.522309011220932,0.4169786241319444,0.521612024307251,0.3971800274319119,1280,720,2.8538445693802714,0.9178065061569214,0.9178065061569214,76.67090000177268,CONFIRMED,12.213356077804605,9.359511508424333,ACOUSTIC_VISUAL_AGREEMENT
1763,2026-08-31T17:10:44.228+01:00,353743.7474000035,1.5707963705062866,90.00000250447816,False,12.553300002764445,200,TRACKING_AXIS,0.7259544006456005,10.927177319235795,169.0728226807642,True,1,0.5221408039331437,0.4181953430175781,0.5213767290115356,0.3989470587836372,1280,720,2.8354026816757596,0.9184901714324951,0.9184901714324951,77.78440000402043,CONFIRMED,10.927177319235795,8.091774637560036,ACOUSTIC_VISUAL_AGREEMENT
1764,2026-08-31T17:10:44.430+01:00,354074.76860000315,1.5707963705062866,90.00000250447816,False,141.23449999897275,200,TRACKING_AXIS,0.7242869319172754,9.69746911725889,170.3025308827411,True,1,0.5221408039331437,0.4181953430175781,0.5213767290115356,0.3989470587836372,1280,720,2.8354026816757596,0.9184901714324951,0.9184901714324951,408.8056000036886,CONFIRMED,9.69746911725889,6.862066435583131,ACOUSTIC_VISUAL_AGREEMENT
1765,2026-08-31T17:10:44.628+01:00,354145.4442000031,1.5707963705062866,90.00000250447816,False,13.411699997959659,200,TRACKING_AXIS,0.7032721505781879,8.549874952683496,171.45012504731653,True,1,0.521868446469307,0.4183417903052436,0.5213413238525391,0.39949400160047743,1280,720,2.8055407459849846,0.9184600114822388,0.9184600114822388,69.70759999967413,CONFIRMED,8.549874952683496,5.744334206698511,ACOUSTIC_VISUAL_AGREEMENT
1766,2026-08-31T17:10:44.829+01:00,354344.86689999903,1.5707963705062866,90.00000250447816,False,12.243500001204666,200,SEARCHING,0.7032721505781879,,,True,1,0.5199776381254196,0.4163229677412245,0.5227091312408447,0.39874695671929256,1280,720,2.5981867372653937,0.9212841391563416,0.9212841391563416,199.22529999894323,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1767,2026-08-31T17:10:45.027+01:00,354541.1473999993,1.5707963705062866,90.00000250447816,False,10.151299997232854,200,SEARCHING,0.7032721505781879,,,True,1,0.521593326330185,0.4197855207655165,0.5210606336593628,0.39891946580674914,1280,720,2.775374355132726,0.9175094366073608,0.9175094366073608,173.32409999653464,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1768,2026-08-31T17:10:45.228+01:00,354744.86530000286,1.5707963705062866,90.00000250447816,False,13.337700002011843,200,SEARCHING,0.0,,,True,1,0.5209470838308334,0.41678289837307403,0.5210145950317383,0.3983732435438368,1280,720,2.704509087919149,0.9177907705307007,0.9177907705307007,174.85360000137007,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1769,2026-08-31T17:10:45.547+01:00,355068.98699999874,1.5707963705062866,90.00000250447816,False,18.026799996732734,200,SEARCHING,0.0,,,True,1,0.5209470838308334,0.41678289837307403,0.5210145950317383,0.3983732435438368,1280,720,2.704509087919149,0.9177907705307007,0.9177907705307007,498.9752999972552,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1770,2026-08-31T17:10:45.628+01:00,355146.91100000346,1.5707963705062866,90.00000250447816,False,14.54379999631783,200,SEARCHING,0.0,,,True,1,0.521809870004654,0.4170019785563151,0.5210866451263427,0.39733159806993273,1280,720,2.799118079855134,0.9173471331596375,0.9173471331596375,93.60850000666687,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1771,2026-08-31T17:10:45.828+01:00,355345.6634000031,1.5707963705062866,90.00000250447816,False,13.840600004186854,200,SEARCHING,0.0,,,True,1,0.5220910966396332,0.4181709342532688,0.521372652053833,0.3987916734483507,1280,720,2.829952767475504,0.9181088805198669,0.9181088805198669,203.2833000048413,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1772,2026-08-31T17:10:46.028+01:00,355556.69409999973,1.5707963705062866,90.00000250447816,False,25.08079999824986,200,SEARCHING,0.0,,,True,1,0.5224457681179047,0.4223446316189236,0.5223388671875,0.39831869337293835,1280,720,2.868837867431239,0.9208438396453857,0.9208438396453857,225.44809999817517,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1773,2026-08-31T17:10:46.230+01:00,355745.5063000016,1.7104226350784302,97.999998173639,True,12.199999997392297,200,CANDIDATE,0.7200380356480713,-7.999998173639,-172.00000182636097,True,1,0.5228391379117966,0.4255502488878038,0.5218083381652832,0.40153081681993275,1280,720,2.911962637869294,0.9213564991950989,0.9213564991950989,200.5602999997791,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1774,2026-08-31T17:10:46.431+01:00,356056.06850000186,1.5707963705062866,90.00000250447816,False,120.68710000312421,200,CANDIDATE,0.7200380356480713,-7.999998173639,-172.00000182636097,True,1,0.5228391379117966,0.4255502488878038,0.5218083381652832,0.40153081681993275,1280,720,2.911962637869294,0.9213564991950989,0.9213564991950989,511.1225000000559,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1775,2026-08-31T17:10:46.628+01:00,356144.6036999987,1.5707963705062866,90.00000250447816,False,12.796100003470201,200,CANDIDATE,0.698177872484734,-7.999998173639,-172.00000182636097,True,1,0.5222979426383972,0.4235961384243435,0.5216475248336792,0.4010429806179471,1280,720,2.852631051784499,0.9205738306045532,0.9205738306045532,61.36039999546483,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1776,2026-08-31T17:10:46.827+01:00,356345.08020000067,1.5707963705062866,90.00000250447816,False,14.240500000596512,200,CANDIDATE,0.698177872484734,-7.999998173639,-172.00000182636097,True,1,0.5222979426383972,0.4235961384243435,0.5216475248336792,0.4010429806179471,1280,720,2.852631051784499,0.9205738306045532,0.9205738306045532,261.83689999743365,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1777,2026-08-31T17:10:47.029+01:00,356543.9142000032,1.5707963705062866,90.00000250447816,True,10.758800002804492,200,TRACKING_AXIS,0.8653724133653682,-6.999998714993893,-173.00000128500608,True,1,0.5206904381513595,0.41256679428948295,0.523349666595459,0.3952431360880534,1280,720,2.6763636824522905,0.9167717099189758,0.9167717099189758,245.7901000016136,CONFIRMED,-6.999998714993893,9.676362397446184,ACOUSTIC_VISUAL_AGREEMENT
1778,2026-08-31T17:10:47.228+01:00,356742.5415999969,1.5707963705062866,90.00000250447816,False,10.615400002279785,200,TRACKING_AXIS,0.8653724133653682,-6.887498775896319,-173.11250122410365,True,1,0.5202966302633285,0.41168913311428496,0.5230706691741943,0.39512547387017144,1280,720,2.633173683721566,0.9154013395309448,0.9154013395309448,169.2644999930053,CONFIRMED,-6.887498775896319,9.520672459617884,ACOUSTIC_VISUAL_AGREEMENT
1779,2026-08-31T17:10:47.440+01:00,356961.9038000019,1.5707963705062866,90.00000250447816,False,15.654099996027071,200,TRACKING_AXIS,0.7259544006456005,-6.5574989545434335,-173.44250104545654,True,1,0.5219532132148743,0.41633109516567657,0.5209491729736329,0.3967456393771701,1280,720,2.8148349426885204,0.9156390428543091,0.9156390428543091,178.29340000025695,CONFIRMED,-6.5574989545434335,9.372333897231954,ACOUSTIC_VISUAL_AGREEMENT
