sequence,client_time_iso,elapsed_ms,raw_angle_rad,raw_angle_deg,speech_detected,http_latency_ms,http_status,acoustic_state,acoustic_confidence,hypothesis_a_deg,hypothesis_b_deg,face_detected,face_count,face_center_x_norm,face_center_y_norm,face_eye_midpoint_x_norm,face_eye_midpoint_y_norm,camera_frame_width_px,camera_frame_height_px,face_heading_deg,face_confidence,face_score_raw,face_age_ms,fusion_state,confirmed_heading_deg,agreement_error_deg,reason_code
4830,2026-08-31T17:21:01.395+01:00,970921.2668000036,1.3089969158172607,74.99999867197056,True,21.8791000006604,200,CANDIDATE,0.7763083764421496,15.000001328029441,164.99999867197056,True,1,0.5207904130220413,0.438087617026435,0.5215484619140625,0.42321576012505424,1280,720,2.6873277201625285,0.9069143533706665,0.9069143533706665,149.34030000586063,WITHHELD,,,ACOUSTIC_NOT_TRACKING
4831,2026-08-31T17:21:01.534+01:00,971057.3892000029,1.239183783531189,71.00000083739013,False,19.168400001944974,200,CANDIDATE,0.7763083764421496,15.000001328029441,164.99999867197056,True,1,0.5207348376512527,0.4377289719051785,0.52147376537323,0.4234383265177409,1280,720,2.681232908220977,0.9052853584289551,0.9052853584289551,87.17530000285478,WITHHELD,,,ACOUSTIC_NOT_TRACKING
4832,2026-08-31T17:21:01.735+01:00,971254.4237000039,1.239183783531189,71.00000083739013,False,15.882200001215097,200,CANDIDATE,0.7763083764421496,15.000001328029441,164.99999867197056,True,1,0.5207955181598664,0.43790855937533907,0.521113395690918,0.4234685050116645,1280,720,2.6878875848117616,0.9066910743713379,0.9066910743713379,57.46250000083819,WITHHELD,,,ACOUSTIC_NOT_TRACKING
4833,2026-08-31T17:21:01.936+01:00,971458.5243000038,1.239183783531189,71.00000083739013,False,18.654700004844926,200,CANDIDATE,0.7763083764421496,15.000001328029441,164.99999867197056,True,1,0.5207955181598664,0.43790855937533907,0.521113395690918,0.4234685050116645,1280,720,2.6878875848117616,0.9066910743713379,0.9066910743713379,261.5631000007852,WITHHELD,,,ACOUSTIC_NOT_TRACKING
4834,2026-08-31T17:21:02.256+01:00,971775.277300003,1.1693706512451172,67.00000300280972,True,14.743200001248624,200,TRACKING_AXIS,0.8534316444088851,16.000000786674548,163.99999921332545,True,1,0.5194572895765305,0.436721134185791,0.5228328704833984,0.42075875600179036,1280,720,2.5411109402500927,0.9063044190406799,0.9063044190406799,338.7640000000829,CONFIRMED,16.000000786674548,13.458889846424455,ACOUSTIC_VISUAL_AGREEMENT
4835,2026-08-31T17:21:02.456+01:00,971991.6271999973,1.8675023317337036,107.00000183918141,True,29.889400000683963,200,TRACKING_AXIS,0.8927194221699624,15.962500806975356,164.03749919302464,True,1,0.5190231442451477,0.43511551221211753,0.5220345973968505,0.4196285883585612,1280,720,2.4934867026424854,0.9049563407897949,0.9049563407897949,226.89279999758583,CONFIRMED,15.962500806975356,13.46901410433287,ACOUSTIC_VISUAL_AGREEMENT
4836,2026-08-31T17:21:02.638+01:00,972157.9329000015,1.7802358865737915,102.00000283840859,True,15.124899997317698,200,CANDIDATE,0.9214042407102727,15.962500806975356,164.03749919302464,True,1,0.5194769740104676,0.4336320824093289,0.5225109100341797,0.4182883792453342,1280,720,2.5432701716381416,0.9025579690933228,0.9025579690933228,193.15199999982724,CONFIRMED,15.962500806975356,13.419230635337215,ACOUSTIC_VISUAL_AGREEMENT
4837,2026-08-31T17:21:02.736+01:00,972254.1041000003,1.7802358865737915,102.00000283840859,True,13.973400004033465,200,CANDIDATE,0.9447296953955752,15.962500806975356,164.03749919302464,True,1,0.5194769740104676,0.4336320824093289,0.5225109100341797,0.4182883792453342,1280,720,2.5432701716381416,0.9025579690933228,0.9025579690933228,289.323199998762,CONFIRMED,15.962500806975356,13.419230635337215,ACOUSTIC_VISUAL_AGREEMENT
4838,2026-08-31T17:21:02.936+01:00,972477.231900004,0.40142571926116943,22.999999501668448,True,36.13749999931315,200,CANDIDATE,0.9214042407102727,15.962500806975356,164.03749919302464,True,1,0.5194769740104676,0.4336320824093289,0.5225109100341797,0.4182883792453342,1280,720,2.5432701716381416,0.9025579690933228,0.9025579690933228,512.4510000023292,CONFIRMED,15.962500806975356,13.419230635337215,ACOUSTIC_VISUAL_AGREEMENT
4839,2026-08-31T17:21:03.133+01:00,972655.2164000022,1.186823844909668,67.99999733881295,True,17.793799997889437,200,TRACKING_AXIS,0.8195327690609643,12.405625363285196,167.5943746367148,True,1,0.520986157655716,0.4380805916256375,0.5229411602020264,0.4246557871500651,1280,720,2.708794059049268,0.9052436947822571,0.9052436947822571,204.73969999875408,CONFIRMED,12.405625363285196,9.696831304235928,ACOUSTIC_VISUAL_AGREEMENT
4840,2026-08-31T17:21:03.396+01:00,972924.788999997,0.6632251143455505,37.999999919081475,True,23.167600003944244,200,TRACKING_AXIS,0.6835992901147105,13.844781957970469,166.15521804202956,True,1,0.5211949855089187,0.43684841791788737,0.5221328735351562,0.4213774575127496,1280,720,2.731694330305146,0.9058805108070374,0.9058805108070374,274.6650999979465,CONFIRMED,13.844781957970469,11.113087627665323,ACOUSTIC_VISUAL_AGREEMENT
4841,2026-08-31T17:21:03.556+01:00,973082.6975000019,0.45378559827804565,25.999999585151052,False,21.914500001003034,200,TRACKING_AXIS,0.8033049142288067,14.430564960335545,165.56943503966443,True,1,0.5208240926265717,0.4379234472910563,0.5232497930526734,0.42404732174343535,1280,720,2.691021248563004,0.9060702919960022,0.9060702919960022,163.33529999974417,CONFIRMED,14.430564960335545,11.73954371177254,ACOUSTIC_VISUAL_AGREEMENT
4842,2026-08-31T17:21:03.734+01:00,973252.193100001,0.45378559827804565,25.999999585151052,False,14.878800000587944,200,TRACKING_AXIS,0.6835992901147105,15.087855538125211,164.9121444618748,True,1,0.5209070444107056,0.4377883858150906,0.5231656551361084,0.4260067621866862,1280,720,2.7001181948592716,0.9078230261802673,0.9078230261802673,133.90259999869158,CONFIRMED,15.087855538125211,12.38773734326594,ACOUSTIC_VISUAL_AGREEMENT
4843,2026-08-31T17:21:03.935+01:00,973451.9606000031,0.45378559827804565,25.999999585151052,False,13.084199999866541,200,TRACKING_AXIS,0.7550104735729416,16.32858375020089,163.6714162497991,True,1,0.5201785057783127,0.4372055477566189,0.5235597133636475,0.42132911682128904,1280,720,2.620218059109476,0.9082989692687988,0.9082989692687988,131.61280000349507,CONFIRMED,16.32858375020089,13.708365691091416,ACOUSTIC_VISUAL_AGREEMENT
4844,2026-08-31T17:21:04.134+01:00,973654.0587999988,0.45378559827804565,25.999999585151052,False,16.27559999906225,200,CANDIDATE,0.7948337479874186,16.32858375020089,163.6714162497991,True,1,0.5200508236885071,0.4368034150865343,0.5220672607421875,0.4238774617513021,1280,720,2.6062138766478995,0.9013530611991882,0.9013530611991882,105.79329999745823,CONFIRMED,16.32858375020089,13.722369873552992,ACOUSTIC_VISUAL_AGREEMENT
4845,2026-08-31T17:21:04.394+01:00,973917.6692000037,0.45378559827804565,25.999999585151052,False,19.018099999811966,200,CANDIDATE,0.6835620915580608,16.32858375020089,163.6714162497991,True,1,0.5200508236885071,0.4368034150865343,0.5220672607421875,0.4238774617513021,1280,720,2.6062138766478995,0.9013530611991882,0.9013530611991882,369.4037000022945,CONFIRMED,16.32858375020089,13.722369873552992,ACOUSTIC_VISUAL_AGREEMENT
4846,2026-08-31T17:21:04.542+01:00,974059.6389999992,0.45378559827804565,25.999999585151052,False,12.246100006450433,200,SEARCHING,0.6628093283512086,,,True,1,0.5200508236885071,0.4368034150865343,0.5220672607421875,0.4238774617513021,1280,720,2.6062138766478995,0.9013530611991882,0.9013530611991882,511.37349999771686,WITHHELD,,,ACOUSTIC_NOT_TRACKING
