sequence,client_time_iso,elapsed_ms,raw_angle_rad,raw_angle_deg,speech_detected,http_latency_ms,http_status,acoustic_state,acoustic_confidence,hypothesis_a_deg,hypothesis_b_deg,face_detected,face_count,face_center_x_norm,face_center_y_norm,face_eye_midpoint_x_norm,face_eye_midpoint_y_norm,camera_frame_width_px,camera_frame_height_px,face_heading_deg,face_confidence,face_score_raw,face_age_ms,fusion_state,confirmed_heading_deg,agreement_error_deg,reason_code
1118,2026-08-31T17:08:33.413+01:00,222941.45209999988,1.7453292608261108,100.0000005060238,False,24.209400005929638,200,SEARCHING,0.0,,,True,1,0.5355162620544434,0.4110541820526123,0.5371119260787964,0.39666322072347004,1280,720,4.299707241176435,0.9043865203857422,0.9043865203857422,252.11059999855934,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1119,2026-08-31T17:08:33.612+01:00,223130.13910000154,1.7453292608261108,100.0000005060238,False,14.038200002687518,200,SEARCHING,0.0,,,True,1,0.5355031698942184,0.410225502649943,0.5364691972732544,0.3958026038275825,1280,720,4.298276386375818,0.9041410684585571,0.9041410684585571,218.39860000181943,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1120,2026-08-31T17:08:33.812+01:00,223334.82699999877,1.7453292608261108,100.0000005060238,False,18.827899999450892,200,SEARCHING,0.0,,,True,1,0.535549846291542,0.4133091926574707,0.5352740526199341,0.398089239332411,1280,720,4.303377670220982,0.9102354645729065,0.9102354645729065,196.52050000149757,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1121,2026-08-31T17:08:34.011+01:00,223531.05840000353,1.7453292608261108,100.0000005060238,False,15.962899997248314,200,SEARCHING,0.0,,,True,1,0.5357267022132873,0.4105986171298557,0.5367217540740967,0.3966047498914931,1280,720,4.322705710308696,0.9049174785614014,0.9049174785614014,188.33370000356808,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1122,2026-08-31T17:08:34.287+01:00,223800.78750000393,1.7453292608261108,100.0000005060238,False,9.529300004942343,200,SEARCHING,0.0,,,True,1,0.536978417634964,0.41547181871202254,0.5379216194152832,0.3995146221584744,1280,720,4.459473416574866,0.9071924686431885,0.9071924686431885,225.8192000008421,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1123,2026-08-31T17:08:34.501+01:00,224022.26920000248,1.7453292608261108,100.0000005060238,False,17.624899999646004,200,SEARCHING,0.0,,,True,1,0.5373727232217789,0.41511362393697104,0.5383487939834595,0.39821480645073787,1280,720,4.502546437002422,0.906220018863678,0.906220018863678,217.911700005061,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1124,2026-08-31T17:08:34.658+01:00,224181.7160999999,1.7453292608261108,100.0000005060238,False,18.71009999740636,200,SEARCHING,0.0,,,True,1,0.5373727232217789,0.41511362393697104,0.5383487939834595,0.39821480645073787,1280,720,4.502546437002422,0.906220018863678,0.906220018863678,377.35860000248067,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1125,2026-08-31T17:08:34.813+01:00,224327.33749999898,1.7453292608261108,100.0000005060238,False,11.148200006573461,200,SEARCHING,0.0,,,True,1,0.5379231452941895,0.4150886111789279,0.5391833066940308,0.3991401672363281,1280,720,4.562664719628117,0.910489559173584,0.910489559173584,156.00899999844842,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1126,2026-08-31T17:08:35.013+01:00,224527.0371000006,1.7453292608261108,100.0000005060238,False,10.215899994364008,200,SEARCHING,0.0,,,True,1,0.5385804057121277,0.4174498981899685,0.5398428916931153,0.39863221910264757,1280,720,4.634438918587307,0.9147523641586304,0.9147523641586304,131.7713000025833,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1127,2026-08-31T17:08:35.213+01:00,224727.71929999726,1.7453292608261108,100.0000005060238,False,11.480199995276053,200,SEARCHING,0.0,,,True,1,0.5376330971717834,0.41896879937913684,0.5398554086685181,0.40106718275282116,1280,720,4.530986286222088,0.9120936989784241,0.9120936989784241,103.92159999901196,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1128,2026-08-31T17:08:35.412+01:00,225059.00439999823,1.7453292608261108,100.0000005060238,False,142.2074000001885,200,SEARCHING,0.0,,,True,1,0.5379863113164902,0.41726959546407066,0.5391475915908813,0.4032978905571832,1280,720,4.5695632070195416,0.9142354726791382,0.9142354726791382,151.23559999483405,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1129,2026-08-31T17:08:35.613+01:00,225132.76980000228,1.7453292608261108,100.0000005060238,False,16.09189999726368,200,SEARCHING,0.0,,,True,1,0.538210391998291,0.4158007303873698,0.5397416353225708,0.4034269544813368,1280,720,4.59403443337294,0.9158027172088623,0.9158027172088623,33.7775000007241,WITHHELD,,,ACOUSTIC_NOT_TRACKING
1130,2026-08-31T17:08:35.812+01:00,225345.8746000033,1.7453292608261108,100.0000005060238,False,30.653299996629357,200,SEARCHING,0.0,,,True,1,0.538210391998291,0.4158007303873698,0.5397416353225708,0.4034269544813368,1280,720,4.59403443337294,0.9158027172088623,0.9158027172088623,246.88230000174372,WITHHELD,,,ACOUSTIC_NOT_TRACKING
