sequence,client_time_iso,elapsed_ms,raw_angle_rad,raw_angle_deg,speech_detected,http_latency_ms,http_status,acoustic_state,acoustic_confidence,hypothesis_a_deg,hypothesis_b_deg,face_detected,face_count,face_center_x_norm,face_center_y_norm,face_eye_midpoint_x_norm,face_eye_midpoint_y_norm,camera_frame_width_px,camera_frame_height_px,face_heading_deg,face_confidence,face_score_raw,face_age_ms,fusion_state,confirmed_heading_deg,agreement_error_deg,reason_code
384,2026-08-31T17:06:06.387+01:00,75904.03630000219,1.3089969158172607,74.99999867197056,False,12.866400000348222,200,SEARCHING,0.0,,,True,1,0.5157698571681977,0.4226787673102485,0.5174864053726196,0.40862500932481555,1280,720,2.1365071775868785,0.9193440079689026,0.9193440079689026,173.0701999986195,WITHHELD,,,ACOUSTIC_NOT_TRACKING
385,2026-08-31T17:06:06.501+01:00,76015.85630000045,1.3089969158172607,74.99999867197056,False,11.240100000577513,200,SEARCHING,0.0,,,True,1,0.5156414687633515,0.4226141611735026,0.5174547910690308,0.40828478071424695,1280,720,2.122415675905245,0.9195195436477661,0.9195195436477661,79.2968000023393,WITHHELD,,,ACOUSTIC_NOT_TRACKING
386,2026-08-31T17:06:06.704+01:00,76246.61989999731,1.3089969158172607,74.99999867197056,False,38.79829999641515,200,SEARCHING,0.0,,,True,1,0.5157194197177887,0.4249169985453288,0.5175670385360718,0.4100370619032118,1280,720,2.130971354699284,0.9152974486351013,0.9152974486351013,83.16699999704724,WITHHELD,,,ACOUSTIC_NOT_TRACKING
387,2026-08-31T17:06:06.901+01:00,76432.25510000048,1.3089969158172607,74.99999867197056,False,27.54089999507414,200,SEARCHING,0.0,,,True,1,0.5157194197177887,0.4249169985453288,0.5175670385360718,0.4100370619032118,1280,720,2.130971354699284,0.9152974486351013,0.9152974486351013,268.80220000020927,WITHHELD,,,ACOUSTIC_NOT_TRACKING
388,2026-08-31T17:06:07.177+01:00,76700.15620000049,1.3089969158172607,74.99999867197056,False,18.25500000268221,200,SEARCHING,0.0,,,True,1,0.5156663805246353,0.4233247439066569,0.5178872585296631,0.4081281238132053,1280,720,2.1251499314798536,0.9176163673400879,0.9176163673400879,332.1384000009857,WITHHELD,,,ACOUSTIC_NOT_TRACKING
389,2026-08-31T17:06:07.299+01:00,76816.01229999796,1.3089969158172607,74.99999867197056,False,12.444699998013675,200,SEARCHING,0.0,,,True,1,0.5156909942626953,0.4232509666019016,0.517573881149292,0.4085206773546007,1280,720,2.127851467224559,0.9172797799110413,0.9172797799110413,121.61329999798909,WITHHELD,,,ACOUSTIC_NOT_TRACKING
390,2026-08-31T17:06:07.596+01:00,77113.14870000206,1.3089969158172607,74.99999867197056,False,12.503300000389572,200,SEARCHING,0.0,,,True,1,0.5156909942626953,0.4232509666019016,0.517573881149292,0.4085206773546007,1280,720,2.127851467224559,0.9172797799110413,0.9172797799110413,418.7497000020812,WITHHELD,,,ACOUSTIC_NOT_TRACKING
391,2026-08-31T17:06:07.701+01:00,77222.52119999757,1.3089969158172607,74.99999867197056,False,18.174899996665772,200,SEARCHING,0.0,,,True,1,0.5155722081661225,0.42323550118340386,0.5170369625091553,0.40839443206787107,1280,720,2.1148137469587596,0.9160645604133606,0.9160645604133606,66.42879999708384,WITHHELD,,,ACOUSTIC_NOT_TRACKING
392,2026-08-31T17:06:07.901+01:00,77423.95039999974,1.3089969158172607,74.99999867197056,False,19.20119999704184,200,SEARCHING,0.0,,,True,1,0.5144678503274918,0.42638922267489965,0.5166627168655396,0.409466913011339,1280,720,1.9935913677223027,0.9127975106239319,0.9127975106239319,63.60899999708636,WITHHELD,,,ACOUSTIC_NOT_TRACKING
393,2026-08-31T17:06:08.101+01:00,77621.793600003,1.3089969158172607,74.99999867197056,False,17.09629999822937,200,SEARCHING,0.0,,,True,1,0.513674008846283,0.4232789781358507,0.5154616355895996,0.4049595726860894,1280,720,1.9064424363911883,0.9183423519134521,0.9183423519134521,63.307299998996314,WITHHELD,,,ACOUSTIC_NOT_TRACKING
394,2026-08-31T17:06:08.401+01:00,78033.95910000108,1.5882495641708374,90.99999684048139,False,129.03920000098879,200,SEARCHING,0.0,,,True,1,0.513674008846283,0.4232789781358507,0.5154616355895996,0.4049595726860894,1280,720,1.9064424363911883,0.9183423519134521,0.9183423519134521,475.47279999707825,WITHHELD,,,ACOUSTIC_NOT_TRACKING
395,2026-08-31T17:06:08.529+01:00,78046.25340000348,1.5882495641708374,90.99999684048139,False,12.197199997899588,200,SEARCHING,0.0,,,True,1,0.513674008846283,0.4232789781358507,0.5154616355895996,0.4049595726860894,1280,720,1.9064424363911883,0.9183423519134521,0.9183423519134521,487.76709999947343,WITHHELD,,,ACOUSTIC_NOT_TRACKING
396,2026-08-31T17:06:08.700+01:00,78225.0658999983,1.5882495641708374,90.99999684048139,False,21.675199997844175,200,SEARCHING,0.0,,,True,1,0.5144621223211289,0.4211775408850776,0.5157258033752441,0.4052252663506402,1280,720,1.9929625724373352,0.9250796437263489,0.9250796437263489,68.35109999519773,WITHHELD,,,ACOUSTIC_NOT_TRACKING
