sequence,client_time_iso,elapsed_ms,raw_angle_rad,raw_angle_deg,speech_detected,http_latency_ms,http_status,acoustic_state,acoustic_confidence,hypothesis_a_deg,hypothesis_b_deg,face_detected,face_count,face_center_x_norm,face_center_y_norm,face_heading_deg,face_confidence,face_score_raw,face_age_ms,fusion_state,confirmed_heading_deg,agreement_error_deg,reason_code
900,2026-08-25T09:30:32.081+01:00,357828.63070000167,1.8151423931121826,103.99999834060421,False,182.30490000132704,200,SEARCHING,0.0,,,False,0,,,,0.0,,0.0,WITHHELD,,,ACOUSTIC_NOT_TRACKING
901,2026-08-25T09:30:32.403+01:00,358243.00799999764,1.8151423931121826,103.99999834060421,False,89.29069999430794,200,SEARCHING,0.0,,,False,0,,,,0.0,,380.6392999977106,WITHHELD,,,ACOUSTIC_NOT_TRACKING
902,2026-08-25T09:30:32.603+01:00,358512.02249999915,1.8151423931121826,103.99999834060421,False,20.598299997800495,200,SEARCHING,0.0,,,True,1,0.533203125,0.30069444444444443,4.046820488784363,0.9443718738602184,4.331831083574798,169.26989999774378,WITHHELD,,,ACOUSTIC_NOT_TRACKING
903,2026-08-25T09:30:32.908+01:00,358814.9634000001,1.8151423931121826,103.99999834060421,False,21.95199999550823,200,SEARCHING,0.0,,,True,1,0.533984375,0.30069444444444443,4.132249831039559,0.9755946330405253,5.188244099670555,264.2922000013641,WITHHELD,,,ACOUSTIC_NOT_TRACKING
904,2026-08-25T09:30:33.171+01:00,359055.686599997,1.8151423931121826,103.99999834060421,False,44.57099999854108,200,SEARCHING,0.0,,,True,1,0.534375,0.3013888888888889,4.174957625085284,0.981384231581116,5.464955070230644,226.2094999969122,WITHHELD,,,ACOUSTIC_NOT_TRACKING
905,2026-08-25T09:30:33.409+01:00,359288.3374000012,1.8151423931121826,103.99999834060421,False,49.73959999915678,200,SEARCHING,0.0,,,True,1,0.532421875,0.29930555555555555,3.961373119376759,0.9953828601960817,6.873352023947518,222.70620000199415,WITHHELD,,,ACOUSTIC_NOT_TRACKING
906,2026-08-25T09:30:33.648+01:00,359562.02499999927,1.8151423931121826,103.99999834060421,False,14.776000003621448,200,SEARCHING,0.0,,,True,1,0.52890625,0.3013888888888889,3.5766469231217286,0.9971601469229615,7.36115906847408,250.63349999982165,WITHHELD,,,ACOUSTIC_NOT_TRACKING
907,2026-08-25T09:30:33.920+01:00,359804.5062999954,1.8151423931121826,103.99999834060421,False,45.05309999512974,200,SEARCHING,0.0,,,True,1,0.524609375,0.30486111111111114,3.105990545710114,0.9815997414610806,5.476818914467003,229.45379999873694,WITHHELD,,,ACOUSTIC_NOT_TRACKING
908,2026-08-25T09:30:34.186+01:00,360052.62599999696,1.8151423931121826,103.99999834060421,False,62.73939999664435,200,SEARCHING,0.0,,,True,1,0.525390625,0.3020833333333333,3.1915975151333384,0.986769699693723,5.811927001806907,212.3247999988962,WITHHELD,,,ACOUSTIC_NOT_TRACKING
909,2026-08-25T09:30:34.472+01:00,360354.78650000005,1.8151423931121826,103.99999834060421,False,45.42519999813521,200,SEARCHING,0.0,,,True,1,0.524609375,0.3020833333333333,3.105990545710114,0.9825377613387445,5.530098018178251,296.95960000390187,WITHHELD,,,ACOUSTIC_NOT_TRACKING
910,2026-08-25T09:30:34.710+01:00,360605.0428000017,1.8151423931121826,103.99999834060421,False,33.80099999776576,200,SEARCHING,0.0,,,True,1,0.5234375,0.30694444444444446,2.977554178475657,0.995080980877345,6.809714976348914,239.83210000005784,WITHHELD,,,ACOUSTIC_NOT_TRACKING
911,2026-08-25T09:30:35.066+01:00,360908.7001000007,1.8151423931121826,103.99999834060421,False,85.8146000027773,200,SEARCHING,0.0,,,True,1,0.5234375,0.30694444444444446,2.977554178475657,0.995080980877345,6.809714976348914,543.4893999990891,WITHHELD,,,ACOUSTIC_NOT_TRACKING
912,2026-08-25T09:30:35.458+01:00,361298.48919999495,1.7976890802383423,102.99999717441182,False,88.29210000112653,200,SEARCHING,0.0,,,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,300.1817999975174,WITHHELD,,,ACOUSTIC_NOT_TRACKING
913,2026-08-25T09:30:35.790+01:00,361619.06530000124,1.5882495641708374,90.99999684048139,True,99.4903000027989,200,CANDIDATE,0.7864864223566669,-0.9999968404814013,-179.0000031595186,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,620.7579000038095,WITHHELD,,,ACOUSTIC_NOT_TRACKING
914,2026-08-25T09:30:36.103+01:00,361947.03129999834,1.5707963705062866,90.00000250447816,False,84.54110000457149,200,CANDIDATE,0.7864864223566669,-0.9999968404814013,-179.0000031595186,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,948.723900000914,WITHHELD,,,ACOUSTIC_NOT_TRACKING
915,2026-08-25T09:30:36.395+01:00,362230.3497999965,1.5707963705062866,90.00000250447816,False,94.29710000404157,200,TRACKING_AXIS,0.7864864223566669,-0.9999968404814013,-179.0000031595186,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,1232.0423999990453,WITHHELD,,,CAMERA_OBSERVATION_STALE
916,2026-08-25T09:30:36.596+01:00,362498.8247000001,1.5707963705062866,90.00000250447816,False,27.44630000233883,200,TRACKING_AXIS,0.7864864223566669,-0.9999968404814013,-179.0000031595186,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,1500.5173000026844,WITHHELD,,,CAMERA_OBSERVATION_STALE
917,2026-08-25T09:30:36.829+01:00,362727.06440000184,1.535889744758606,88.00000017209338,False,30.815999998594634,200,SEARCHING,0.7521582560717213,,,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,1728.757000004407,WITHHELD,,,ACOUSTIC_NOT_TRACKING
918,2026-08-25T09:30:37.100+01:00,362955.13819999906,1.5184364318847656,86.99999900590097,True,74.28319999598898,200,CANDIDATE,0.7508628978982417,3.0000009940990253,176.99999900590097,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,1956.830800001626,WITHHELD,,,ACOUSTIC_NOT_TRACKING
919,2026-08-25T09:30:37.546+01:00,363262.5068999987,1.5707963705062866,90.00000250447816,True,211.81699999578996,200,CANDIDATE,0.8714810158466834,2.6250005567768824,177.37499944322315,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,2264.1995000012685,WITHHELD,,,ACOUSTIC_NOT_TRACKING
920,2026-08-25T09:30:37.923+01:00,363765.28269999835,1.3613568544387817,78.00000217054775,False,87.4266999962856,200,TRACKING_AXIS,0.8704380463018685,2.343750228785268,177.65624977121473,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,2766.9753000009223,WITHHELD,,,CAMERA_OBSERVATION_STALE
921,2026-08-25T09:30:38.254+01:00,364028.0421999996,1.3613568544387817,78.00000217054775,False,154.83800000220072,200,TRACKING_AXIS,0.8682452834111113,2.3121095668861926,177.6878904331138,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,3029.7348000021884,WITHHELD,,,CAMERA_OBSERVATION_STALE
922,2026-08-25T09:30:38.551+01:00,364393.8454999952,1.832595705986023,104.99999950679661,True,86.01700000144774,200,TRACKING_AXIS,0.8125456220740604,1.9239844984559227,178.07601550154408,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,3395.5380999977933,WITHHELD,,,CAMERA_OBSERVATION_STALE
923,2026-08-25T09:30:38.794+01:00,364652.5274000014,1.5533430576324463,89.00000133828577,False,70.44480000331532,200,TRACKING_AXIS,0.7672070735478396,1.0419053671346603,178.95809463286537,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,3654.2200000039884,WITHHELD,,,CAMERA_OBSERVATION_STALE
924,2026-08-25T09:30:39.070+01:00,364940.6372000012,1.5707963705062866,90.00000250447816,False,59.11919999925885,200,TRACKING_AXIS,0.7342977998155361,-0.12199151185507162,-179.87800848814493,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,3942.3298000037903,WITHHELD,,,CAMERA_OBSERVATION_STALE
925,2026-08-25T09:30:39.347+01:00,365249.971199999,1.5707963705062866,90.00000250447816,False,26.45450000272831,200,TRACKING_AXIS,0.7750684828213054,-1.4219010720213419,-178.57809892797866,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,4251.663800001552,WITHHELD,,,CAMERA_OBSERVATION_STALE
926,2026-08-25T09:30:39.640+01:00,365498.27019999793,1.5707963705062866,90.00000250447816,True,69.21899999724701,200,TRACKING_AXIS,0.8325954608674127,-2.478522164137928,-177.52147783586207,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,4499.962800000503,WITHHELD,,,CAMERA_OBSERVATION_STALE
927,2026-08-25T09:30:39.884+01:00,365772.4134999953,1.5707963705062866,90.00000250447816,True,40.19739999785088,200,TRACKING_AXIS,0.9043438576342636,-3.0591736231250195,-176.94082637687495,True,1,0.521875,0.30833333333333335,2.806259309028178,0.9678900652432646,4.905953035631683,4774.10609999788,WITHHELD,,,CAMERA_OBSERVATION_STALE
