sequence,client_time_iso,elapsed_ms,raw_angle_rad,raw_angle_deg,speech_detected,http_latency_ms,http_status,acoustic_state,acoustic_confidence,hypothesis_a_deg,hypothesis_b_deg,face_detected,face_count,face_center_x_norm,face_center_y_norm,face_heading_deg,face_confidence,face_score_raw,face_age_ms,fusion_state,confirmed_heading_deg,agreement_error_deg,reason_code
490,2026-08-25T10:17:35.335+01:00,196005.79809999908,1.5707963705062866,90.00000250447816,False,122.10060000506928,200,CANDIDATE,0.7639491002079482,-25.000004338531426,-154.99999566146857,True,3,0.89140625,0.2152777777777778,37.15765074306029,0.999004320611224,8.411089075612836,2.363400002650451,WITHHELD,,,ACOUSTIC_NOT_TRACKING
491,2026-08-25T10:17:35.498+01:00,196270.57670000067,1.6057028770446777,91.99999800667379,True,19.765800003369804,200,TRACKING_AXIS,0.7929167892512692,-22.125003547049204,-157.87499645295077,True,3,0.89140625,0.2152777777777778,37.15765074306029,0.999004320611224,8.411089075612836,267.1420000042417,WITHHELD,,,MULTIPLE_FACES
492,2026-08-25T10:17:35.744+01:00,196485.19010000018,1.5707963705062866,90.00000250447816,True,51.255300000775605,200,TRACKING_AXIS,0.9569221003026115,-21.370315839285126,-158.62968416071487,True,3,0.877734375,0.21041666666666667,36.191094064834886,0.9985101770026354,8.007607025909238,218.6074000055669,WITHHELD,,,MULTIPLE_FACES
493,2026-08-25T10:17:35.941+01:00,196706.48529999744,2.0071287155151367,115.00000433853141,True,27.141800004756078,200,TRACKING_AXIS,0.8605075918566116,-20.594065625584904,-159.4059343744151,True,3,0.8765625,0.2125,36.10711304672583,0.9984574213264983,7.972756029921584,217.30360000219662,WITHHELD,,,MULTIPLE_FACES
494,2026-08-25T10:17:36.448+01:00,197066.84599999426,1.972222089767456,113.00000200614662,True,173.77200000191806,200,TRACKING_AXIS,0.850433475176194,-19.795678653631967,-160.20432134636803,True,3,0.728125,0.7361111111111112,23.972805064986403,0.9891598820845484,6.013602105143946,0.0,WITHHELD,,,MULTIPLE_FACES
495,2026-08-25T10:17:36.944+01:00,197389.25649999874,1.972222089767456,113.00000200614662,True,347.32529999746475,200,TRACKING_AXIS,0.8888341380209438,-19.406869084731284,-160.59313091526872,True,2,0.8328125,0.21388888888888888,32.84137606202418,0.9976233979532568,7.5397040922543965,0.0,WITHHELD,,,MULTIPLE_FACES
496,2026-08-25T10:17:37.313+01:00,197874.60350000038,1.9896754026412964,114.000003172339,False,231.41439999744762,200,TRACKING_AXIS,0.9021722869502804,-19.29374546911015,-160.70625453088985,True,2,0.830078125,0.21736111111111112,32.62872552475861,0.9991954962659633,8.624480122583918,5.6464000008418225,WITHHELD,,,MULTIPLE_FACES
497,2026-08-25T10:17:37.786+01:00,198261.48029999604,1.9896754026412964,114.000003172339,False,317.49040000431705,200,TRACKING_AXIS,0.8286692293189906,-19.360613784290564,-160.63938621570946,True,1,0.80859375,0.22083333333333333,30.922475735839924,0.9954001453876681,6.877120115503203,0.0,WITHHELD,,,ACOUSTIC_VISUAL_DISAGREEMENT
498,2026-08-25T10:17:38.242+01:00,198711.20040000096,1.9547687768936157,112.00000083995421,True,323.1048000016017,200,TRACKING_AXIS,0.726623116967446,-19.502219349805443,-160.49778065019456,True,1,0.810546875,0.21875,31.080193283506816,0.9812297998353688,5.456536168116145,0.0,WITHHELD,,,ACOUSTIC_VISUAL_DISAGREEMENT
499,2026-08-25T10:17:39.382+01:00,199170.560999999,,,,1003.6771000013687,,TRACKING_AXIS,0.6699693875161786,-19.686159703701776,-160.31384029629822,True,2,0.827734375,0.21319444444444444,32.44564549529895,0.9956604822764391,6.9356430998886935,0.0,WITHHELD,,,MULTIPLE_FACES
500,2026-08-25T10:17:40.500+01:00,200289.1249999957,,,,1003.287100000307,,NETWORK_DEGRADED,0.0,,,True,3,0.859765625,0.20902777777777778,34.883508511998485,0.9968401981285312,7.254081147664692,0.0,WITHHELD,,,ACOUSTIC_NOT_TRACKING
501,2026-08-25T10:17:41.618+01:00,201405.99059999658,,,,1004.7447000033571,,NETWORK_DEGRADED,0.0,,,True,3,0.8703125,0.20833333333333334,35.656169834219384,0.998227945579008,7.83384208928328,0.0,WITHHELD,,,ACOUSTIC_NOT_TRACKING
502,2026-08-25T10:17:42.743+01:00,202532.74039999815,,,,1002.973299997393,,NETWORK_DEGRADED,0.0,,,True,3,0.8703125,0.20833333333333334,35.656169834219384,0.998227945579008,7.83384208928328,365.98249999951804,WITHHELD,,,ACOUSTIC_NOT_TRACKING
503,2026-08-25T10:17:43.021+01:00,203690.67619999987,2.0071287155151367,115.00000433853141,True,123.5344000015175,200,TRACKING_AXIS,0.6637334780791543,-20.002690853116803,-159.9973091468832,True,3,0.8703125,0.20833333333333334,35.656169834219384,0.998227945579008,7.83384208928328,1523.9183000012417,WITHHELD,,,CAMERA_OBSERVATION_STALE
504,2026-08-25T10:17:43.266+01:00,203967.43579999747,2.0071287155151367,115.00000433853141,False,90.84759999677772,200,TRACKING_AXIS,0.7627136821183194,-20.39187871657191,-159.6081212834281,True,3,0.8703125,0.20833333333333334,35.656169834219384,0.998227945579008,7.83384208928328,1800.6778999988455,WITHHELD,,,CAMERA_OBSERVATION_STALE
505,2026-08-25T10:17:43.491+01:00,204213.18749999773,2.0071287155151367,115.00000433853141,False,69.70620000356575,200,TRACKING_AXIS,0.7629973870650723,-20.812790690348038,-159.18720930965196,True,3,0.880078125,0.21180555555555555,36.35851710270049,0.9987636901245421,8.194387168332469,220.0989999982994,WITHHELD,,,MULTIPLE_FACES
506,2026-08-25T10:17:43.736+01:00,204473.49169999507,2.0071287155151367,115.00000433853141,True,54.89539999689441,200,TRACKING_AXIS,0.8767792508098255,-21.238142585437203,-158.76185741456277,True,3,0.879296875,0.20902777777777778,36.302789199247854,0.9958923090937218,6.990778081002645,252.24229999730596,WITHHELD,,,MULTIPLE_FACES
507,2026-08-25T10:17:43.926+01:00,204696.58569999592,2.0071287155151367,115.00000433853141,False,22.228200003155507,200,TRACKING_AXIS,0.8771041758607045,-21.650374234297573,-158.3496257657024,True,3,0.87734375,0.20972222222222223,36.1631203738998,0.9926246486889888,6.402209058811422,223.22079999867128,WITHHELD,,,MULTIPLE_FACES
508,2026-08-25T10:17:44.244+01:00,204900.51490000042,2.0071287155151367,115.00000433853141,False,135.84309999714606,200,TRACKING_AXIS,0.7285999105488994,-22.038783039354826,-157.96121696064517,True,3,0.876171875,0.2076388888888889,36.07907939444897,0.9948542384931066,6.764422865002416,2.865000002202578,WITHHELD,,,MULTIPLE_FACES
509,2026-08-25T10:17:44.403+01:00,205158.16210000048,1.972222089767456,113.00000200614662,True,36.87470000295434,200,TRACKING_AXIS,0.8678683961566325,-22.35993940756572,-157.64006059243428,True,3,0.876171875,0.2076388888888889,36.07907939444897,0.9948542384931066,6.764422865002416,260.5122000022675,WITHHELD,,,MULTIPLE_FACES
510,2026-08-25T10:17:44.852+01:00,205591.47629999643,1.9373154640197754,110.99999967376182,True,53.56729999766685,200,TRACKING_AXIS,0.9339236930085306,-22.588678939746956,-157.41132106025304,True,3,0.87578125,0.21388888888888888,36.05102573906487,0.9991008562791743,8.51316812064033,114.68459999741754,WITHHELD,,,MULTIPLE_FACES
511,2026-08-25T10:17:45.304+01:00,205983.12669999723,2.0071287155151367,115.00000433853141,False,113.83330000535352,200,TRACKING_AXIS,0.8682517900428259,-22.712424962770285,-157.28757503722971,True,3,0.877734375,0.21597222222222223,36.191094064834886,0.9940708178505737,6.621922163409181,0.0,WITHHELD,,,MULTIPLE_FACES
512,2026-08-25T10:17:45.508+01:00,206235.2974999958,2.0071287155151367,115.00000433853141,False,65.16859999828739,200,TRACKING_AXIS,0.8733968162097161,-22.76459714784204,-157.23540285215796,True,3,0.877734375,0.21597222222222223,36.191094064834886,0.9940708178505737,6.621922163409181,226.08829999808222,WITHHELD,,,MULTIPLE_FACES
513,2026-08-25T10:17:45.659+01:00,206443.19220000034,2.0071287155151367,115.00000433853141,False,8.84579999546986,200,TRACKING_AXIS,0.7688407433449558,-22.731684510547268,-157.26831548945273,True,3,0.876171875,0.21319444444444444,36.07907939444897,0.99606151955916,7.033014048298355,174.11970000102883,WITHHELD,,,MULTIPLE_FACES
514,2026-08-25T10:17:46.072+01:00,206834.04159999918,1.9373154640197754,110.99999967376182,False,29.913899998064153,200,SEARCHING,0.0,,,True,3,0.875,0.2111111111111111,35.99485838719502,0.9937113291692325,6.562697017448954,371.60620000213385,WITHHELD,,,ACOUSTIC_NOT_TRACKING
515,2026-08-25T10:17:46.330+01:00,207068.32099999883,1.9373154640197754,110.99999967376182,False,53.75439999625087,200,SEARCHING,0.0,,,True,3,0.874609375,0.21458333333333332,35.96674467488705,0.997808663847518,7.6210500652669,231.6722000032314,WITHHELD,,,ACOUSTIC_NOT_TRACKING
